_id,title,text,query
"<dbpedia:North_Pekin,_Illinois>","North Pekin, Illinois","North Pekin is a village in Tazewell County, Illinois, United States. The population was 1,574 at the 2000 census. North Pekin is a suburb of Peoria and is part of the Peoria, Illinois Metropolitan Statistical Area.","what county is north pekin, il"
"<dbpedia:Minier,_Illinois>","Minier, Illinois","Minier is a village in Tazewell County, Illinois, United States. The population was 1,244 at the 2000 census.  Minier is part of the Peoria, Illinois Metropolitan Statistical Area.",what county is minier il in
"<dbpedia:Alto_Pass,_Illinois>","Alto Pass, Illinois","Alto Pass is a village in Union County, Illinois, United States. The population was 391 at the 2010 census, an increase from 388 in 2000. The Bald Knob Cross and Bald Knob Wilderness are nearby.",what county is alto pass il in?
"<dbpedia:Rock_Island,_Illinois>","Rock Island, Illinois","Rock Island is a city in and the county seat of Rock Island County, Illinois, United States. The original Rock Island, from which the city name is derived, is the largest island on the Mississippi River. It is now called Arsenal Island. The population was 39,018 at the 2010 census. Located on the Mississippi River, it is one of the Quad Cities, along with neighboring Moline, East Moline, and the Iowa cities of Davenport and Bettendorf. The Quad Cities has a population of about 380,000.",what county is rock island in illinois
"<dbpedia:Washington,_Illinois>","Washington, Illinois","Washington is a city in Tazewell County, Illinois, United States. Washington is the city east of East Peoria on US Route 24. The population was 15,134 at the 2010 census, a 39.6 percent change from 2000.",what county is washington il
"<dbpedia:Morton,_Illinois>","Morton, Illinois","Morton is a village in Tazewell County, Illinois, USA, known for its pumpkins and annual Pumpkin Festival. The population was 16,267 at the 2010 Census. Morton, the home of a Caterpillar Inc. distribution facility and a Libby's pumpkin cannery, is part of the Peoria, Illinois Metropolitan Statistical Area. Morton is also home to the corporate headquarters of Morton Buildings Inc. It holds its annual Morton Pumpkin Festival in the second week of September.",what county is morton il
"<dbpedia:Mackinaw,_Illinois>","Mackinaw, Illinois","Mackinaw is a village in Tazewell County, Illinois, United States, best known for its Mack-Ca-Fest Farm Days Festival.  Mack-Ca-Fest takes place annually during the end of every June. Festival events include: the Little Miss Mack-Ca-Fest Pageant, a tractor pull, and cornhole tournament.Mackinaw's population was 1,950 at the 2010 census and is part of the Peoria, Illinois Metropolitan Statistical Area.",what county is mackinaw illinois in
"<dbpedia:Tremont,_Illinois>","Tremont, Illinois","Tremont is a village in Tazewell County, Illinois, United States. The population was 2,236 at the 2010 census. Tremont is part of the Peoria, Illinois Metropolitan Statistical Area Tremont is a suburb of Peoria, IL and is located only 15 minutes from downtown Peoria.","what county is tremont, il"
"<dbpedia:South_Pekin,_Illinois>","South Pekin, Illinois","South Pekin is a village in Tazewell County, Illinois, United States. The population was 1,146 at the 2010 census and is part of the Peoria, Illinois Metropolitan Statistical Area.",what county is pekin il
"<dbpedia:Moline,_Illinois>","Moline, Illinois","Moline (/moʊˈliːn/ moh-LEEN) is a city located in Rock Island County, Illinois, United States.  With a population of 43,977 in 2010, it is the largest city in Rock Island County.Moline is one of the Quad Cities, along with neighboring East Moline and Rock Island in Illinois and the cities of Davenport and Bettendorf in Iowa. The Quad Cities has a population estimate of 381,342. The city is the ninth-most populated city in Illinois outside of the Chicago Metropolitan Area.",what county is moline il in
"<dbpedia:Cobden,_Illinois>","Cobden, Illinois","Cobden is a village in Union County, Illinois, United States. The population was 1,157 at the 2010 census, an increase from 1,116 in 2000.",what county is cobden il
"<dbpedia:Mill_Creek,_Illinois>","Mill Creek, Illinois","Mill Creek is a village in Union County, Illinois, United States. The population was 76 at the 2000 census.",where is mill creek il
"<dbpedia:East_Moline,_Illinois>","East Moline, Illinois","East Moline is a city in Rock Island County, Illinois, United States. The population was 21,302 at the 2010 census. East Moline is one of the five Quad Cities, along with the cities of Rock Island, Moline, and the Iowa cities of Davenport and Bettendorf. The Quad Cities has a population estimate of 381,342.",what county is east moline il
"<dbpedia:Bismarck,_Illinois>","Bismarck, Illinois","Bismarck is a village in Newell Township, Vermilion County, Illinois, United States. It is part of the Danville, Illinois Metropolitan Statistical Area. The population was 542 at the 2000 census.",where is bismarck illinois
"<dbpedia:Dongola,_Illinois>","Dongola, Illinois","Dongola is a village in Union County, Illinois, United States. The population was 806 at the 2000 census.","what county is dongola, illinois in?"
"<dbpedia:Jonesboro,_Illinois>","Jonesboro, Illinois","Jonesboro is a city in Union County, Illinois, United States. The population was 1,821 at the 2010 census, a decline from 1,853 in 2000. It is the county seat of Union County.",what county is jonesboro il in
"<dbpedia:Alvin,_Illinois>","Alvin, Illinois","Alvin is a village in South Ross Township, Vermilion County, Illinois, United States. It is part of the Danville, Illinois Metropolitan Statistical Area. The population was 316 at the 2000 census. The U.S. Post Office uses the name Alvin, however the village is also known by the alternate spelling Alvan (for example, by the U.S. Census Bureau).",what county is alvin il
"<dbpedia:Bellmont,_Illinois>","Bellmont, Illinois","Bellmont is a village in Wabash County, Illinois. The population was 297 at the 2000 census.","what county is bellmont, il"
"<dbpedia:Little_York,_Illinois>","Little York, Illinois","Little York is a village in Warren County, Illinois, United States. The population was 269 at the 2000 census. It is part of the Galesburg Micropolitan Statistical Area.",where is little york il
"<dbpedia:Allendale,_Illinois>","Allendale, Illinois","Allendale is a village in Wabash Precinct, Wabash County, Illinois. The population was 475 at the 2010 census.","what county is allendale, il in"
"<dbpedia:Keensburg,_Illinois>","Keensburg, Illinois","Keensburg is a village in Coffee Precinct, Wabash County, Illinois. The population was 252 at the 2000 census.","what county is keensburg, il in"
"<dbpedia:Kirkwood,_Illinois>","Kirkwood, Illinois","Kirkwood is a village in Warren County, Illinois, United States. The population was 794 at the 2000 census. It is part of the Galesburg Micropolitan Statistical Area.",where is kirkwood illinois located
"<dbpedia:Ashley,_Illinois>","Ashley, Illinois","Ashley is a city in Washington County, Illinois, United States. The population was 536 at the 2010 census.",what county is ashley illinois
"<dbpedia:Harrisburg,_Illinois>","Harrisburg, Illinois","Harrisburg (/ˈhærɪsbɜrɡ/ or /ˈhɛərzbərɡ/) is a city in and the county seat of Saline County, Illinois, United States. It is located about 57 miles (92 km) southwest of Evansville, Indiana and 111 miles (179 km) southeast of St. Louis, Missouri. The 2010 population was 9,017, and the surrounding Harrisburg Township had a population of 10,790, including the city residents.","what county is harrisburg, il"
"<dbpedia:Mount_Carmel,_Illinois>","Mount Carmel, Illinois","Mount Carmel is a city in and the county seat of Wabash County, Illinois, United States. At the time of the 2010 census, the population was 7,284, while the next largest town in Wabash County is Allendale, population 475. Located at the confluence of the Wabash, Patoka, and White Rivers, Mount Carmel borders both Gibson and Knox counties of Indiana.","what county is mt carmel, il in"
"<dbpedia:Hoyleton,_Illinois>","Hoyleton, Illinois","Hoyleton is a village in Washington County, Illinois, United States. The population was 531 at the 2010 census. It is the home town of former Montréal Expos and San Francisco Giants left-handed pitcher Kirk Rueter.","what county is hoyleton, il in"
"<dbpedia:Cisne,_Illinois>","Cisne, Illinois","Cisne is a village in Wayne County, Illinois, United States. The population was 673 at the 2000 census. Cisne was named in 1870 in honor of Levi Cisne on the suggestion of Charles A. Beecher, who was influential in building the railroad and the station around which the village of Cisne grew.   Sources: The Story of Cisne by L.S. Harrington; and The House of Cisne, by J. C. Lappin, Wayne County Historical Society Scrapbook, Wayne County Press, Fairfield Illinois, October 3, 1955.",what county is cisne il in
"<dbpedia:Okawville,_Illinois>","Okawville, Illinois","Okawville is a village in Washington County, Illinois, United States. The population was 1,434 at the 2010 census.","what county is okawville, il in"
"<dbpedia:Addieville,_Illinois>","Addieville, Illinois","Addieville is a village in Washington County, Illinois, United States. The population at the time of the 2010 census was 252.",what county is addieville il
"<dbpedia:Richview,_Illinois>","Richview, Illinois","Richview is a village in Washington County, Illinois, United States. The population was 253 at the 2010 census. Some areas around Richview were made available for settlement under the Homestead Act during the Civil War.",what county is richview il in
"<dbpedia:Golden_Gate,_Illinois>","Golden Gate, Illinois","Golden Gate is a village in Wayne County, Illinois, along the Little Wabash River. The population was 100 at the 2000 census.",what county is golden gate illinois in
"<dbpedia:Monmouth,_Illinois>","Monmouth, Illinois","Monmouth is the county seat of Warren County, Illinois, United States. The population was 9,444 at the 2010 census, down from 9,841 in 2000. It is the home of Monmouth College and contains Monmouth Park, Harmon Park, North Park, Warfield Park, West Park, South Park, Garwood Park, Buster White Park and the Citizens Lake & Campground. It is the host of the Prime Beef festival, held annually the week after Labor Day. The festival is kicked off with one of the largest parades in Western Illinois.",what county is monmouth illinois in
